age,sex,bmi,children,smoker,region
0.41977592526176855,0.9916160607179781,-1.1646671265222976,0.7468076829353266,0.5105028967079127,1.36950988289635
-1.296522264143161,-1.008454824013189,-2.180994563465063,-0.08134316048569426,0.5105028967079127,-1.3772181936818828
1.420949869081311,0.9916160607179781,-0.696100580918815,-0.9094940039067151,0.5105028967079127,-0.4616421681558053
1.3494374445227721,0.9916160607179781,1.2177627743630164,-0.9094940039067151,0.5105028967079127,-1.3772181936818828
-0.5813980185577737,-1.008454824013189,-0.020473818860271605,1.5749585263563475,0.5105028967079127,1.36950988289635
-0.22383589576508006,0.9916160607179781,0.45881696106160036,0.7468076829353266,-1.9588527439290047,-1.3772181936818828
-0.2953483203236188,-1.008454824013189,-0.7414723414966168,-0.9094940039067151,0.5105028967079127,1.36950988289635
1.635487142756927,-1.008454824013189,1.4157486387025167,-0.9094940039067151,0.5105028967079127,-1.3772181936818828
0.562800774378846,0.9916160607179781,-0.8511895079847561,0.7468076829353266,0.5105028967079127,1.36950988289635
1.0633877462886172,0.9916160607179781,-0.2341335641266487,-0.08134316048569426,0.5105028967079127,-1.3772181936818828
-0.22383589576508006,-1.008454824013189,-0.4750163657397069,-0.9094940039067151,0.5105028967079127,1.36950988289635
0.9918753217300784,0.9916160607179781,-1.6035357924748557,-0.9094940039067151,-1.9588527439290047,-0.4616421681558053
1.2779250199642334,0.9916160607179781,0.1519388713353758,-0.9094940039067151,0.5105028967079127,0.45393385737027225
-0.36686074488215753,0.9916160607179781,-1.52516638784047,-0.9094940039067151,0.5105028967079127,1.36950988289635
-1.3680346887016999,0.9916160607179781,-0.5476111826641897,-0.9094940039067151,-1.9588527439290047,-1.3772181936818828
1.2064125954056946,0.9916160607179781,-1.7602746017436262,-0.9094940039067151,-1.9588527439290047,1.36950988289635
-1.4395471132602387,-1.008454824013189,-0.3809730801784445,-0.9094940039067151,-1.9588527439290047,0.45393385737027225
1.2064125954056946,0.9916160607179781,0.5124381326535487,-0.9094940039067151,0.5105028967079127,0.45393385737027225
-0.6529104431163125,0.9916160607179781,-0.4906902466665838,-0.08134316048569426,0.5105028967079127,1.36950988289635
-1.5110595378187772,0.9916160607179781,-0.3496253183246901,-0.9094940039067151,0.5105028967079127,1.36950988289635
-0.22383589576508006,0.9916160607179781,0.042221704847236495,-0.08134316048569426,0.5105028967079127,0.45393385737027225
-0.0808110466480026,-1.008454824013189,1.5724874479712865,-0.9094940039067151,0.5105028967079127,-0.4616421681558053
-0.0808110466480026,-1.008454824013189,1.6409575593886967,-0.08134316048569426,0.5105028967079127,0.45393385737027225
0.6343131989373848,-1.008454824013189,1.750674725876836,2.403109369777368,0.5105028967079127,0.45393385737027225
-1.4395471132602387,-1.008454824013189,-1.983008699125563,-0.9094940039067151,0.5105028967079127,-1.3772181936818828
-1.4395471132602387,0.9916160607179781,-0.7571462224234936,-0.08134316048569426,-1.9588527439290047,0.45393385737027225
-1.5110595378187772,0.9916160607179781,2.7546280462983854,-0.9094940039067151,0.5105028967079127,-0.4616421681558053
-0.15232347120654133,0.9916160607179781,2.625112293376294,1.5749585263563475,0.5105028967079127,-0.4616421681558053
0.7058256234959235,-1.008454824013189,0.6848508228491966,-0.08134316048569426,0.5105028967079127,0.45393385737027225
